name,restaurant,category,calories,carbs,fat
Country Omelette,IHOP,Breakfast,1140,50,80
Country/Chicken Fried Steak & Eggs w/Country Gravy,IHOP,Breakfast,1570,139,87
Country/Chicken Fried Steak & Eggs w/Sausage Gravy,IHOP,Breakfast,1680,145,95
Country/Chicken Fried Steak Dinner w/Country Gravy,IHOP,Entrees,830,82,38
Country/Chicken Fried Steak Dinner w/Sausage Gravy,IHOP,Entrees,940,88,46
"Cranberry Juice, 10 fl oz",IHOP,Drinks,130,33,0
"Cranberry Juice, 12 fl oz (Kid’s Cup)",IHOP,Drinks,160,41,0
"Cranberry Juice, 16 fl oz",IHOP,Drinks,230,58,0
"Cranberry Juice, Carafe",IHOP,Drinks,520,132,0
"Create Your Own Omelette, Plain",IHOP,Breakfast,440,10,32
"Create Your Own Omelette, Plain w/Egg Substitute",IHOP,Breakfast,140,2,4
"Create Your Own Viva La French Toast Combo, Blueberry",IHOP,Breakfast,1200,112,66
"Create Your Own Viva La French Toast Combo, CINN-A-STACK®",IHOP,Breakfast,1300,121,73
"Create Your Own Viva La French Toast Combo, Cinnamon Apple",IHOP,Breakfast,1180,109,66
"Create Your Own Viva La French Toast Combo, Original",IHOP,Breakfast,1170,93,71
"Create Your Own Viva La French Toast Combo, Strawberry",IHOP,Breakfast,1190,111,66
"Create Your Own Viva La French Toast Combo, Strawberry Banana",IHOP,Breakfast,1210,116,66
"Create Your Own Viva La French Toast Combo, Whole Wheat",IHOP,Breakfast,900,88,45
Create-A-Face Pancake,IHOP,Kid's Meals,410,71,10
Crispy Chicken Salad w/Fried Chicken,IHOP,Salads,1460,93,95
Crispy Chicken Salad w/Grilled Chicken,IHOP,Salads,1270,59,91
Crispy Chicken Strips,IHOP,Entrees,1010,89,56
Crispy Chicken Strips,IHOP,Kid's Meals,290,37,10
Crispy Chicken Strips & Fries,IHOP,Appetizers,1230,117,67
Crispy Strawberry Banana Cheesecake,IHOP,Desserts,580,77,27
Dill Pickle Spear,IHOP,Sides,5,1,0
Double BLT,IHOP,Sandwiches,660,39,45
Double Blueberry Pancakes (4),IHOP,Breakfast,800,144,17
Eggs Benedict,IHOP,Breakfast,1020,80,57
"Flavored Coffee, French Vanilla",IHOP,Coffee,190,25,10
"Flavored Coffee, Swiss Mocha",IHOP,Coffee,220,30,10
French Onion Pot Roast,IHOP,Entrees,790,73,39
French Toast,IHOP,Breakfast,640,59,36
French Toast,IHOP,Kid's Meals,430,30,28
Fruit Crepe w/Blueberry Compote,IHOP,Desserts,480,66,21
Fruit Crepe w/Cinnamon Apple Compote,IHOP,Desserts,390,45,21
Fruit Crepe w/Strawberry Topping,IHOP,Desserts,460,65,21
Funny Face® (Buttermilk),IHOP,Kid's Meals,450,57,20
Funny Face® (Chocolate),IHOP,Kid's Meals,480,62,22
Garden Omelette,IHOP,Breakfast,840,18,66
Garden Stuffed Crepes,IHOP,Breakfast,1050,51,75
Garlic Bread,IHOP,Sides,150,15,8
German Crepes,IHOP,Breakfast,830,71,54
"Grapefruit Juice, 10 fl oz",IHOP,Drinks,120,30,0
"Grapefruit Juice, 12 fl oz (Kid’s Cup)",IHOP,Drinks,150,38,0
"Grapefruit Juice, 16 fl oz",IHOP,Drinks,210,53,0
"Grapefruit Juice, Carafe",IHOP,Drinks,480,120,0
Grilled Cheese Sandwich,IHOP,Kid's Meals,450,44,26
Grilled Chicken Caesar Salad,IHOP,Salads,960,39,72
"Grilled Chicken Caesar Salad, No Chicken",IHOP,Salads,870,39,71
Grilled Liver,IHOP,Entrees,810,63,39
Grilled Tilapia Hollandaise,IHOP,Entrees,810,46,46
Ham & Egg Melt,IHOP,Sandwiches,1070,77,56
Harvest Grain ‘N Nut® Pancakes (4),IHOP,Breakfast,920,95,49
Hash Brown Crusted Chicken with Country Gravy,IHOP,Breakfast,840,60,48
Hash Brown Crusted Chicken with Sausage Gravy,IHOP,Breakfast,890,62,52
Hearty Ham & Cheese Omelette,IHOP,Breakfast,870,18,60
Herbal Tea,IHOP,Drinks,0,2,0
Hot Chocolate,IHOP,Drinks,290,35,13
Hot Tea,IHOP,Drinks,5,<1,0
House Salad,IHOP,Salads,90,15,3
House Salad,IHOP,Salads,90,15,3
House Salad,IHOP,Salads,90,15,3
House Salad,IHOP,Salads,90,15,3
Huevos Rancheros,IHOP,Breakfast,1110,83,65
"Ice Cream Sundae (Ice Cream, Whipped Topping & Cherry)",IHOP,Desserts,300,26,20
"Ice Cream, Chocolate, (1) scoop",IHOP,Desserts,90,11,4
"Ice Cream, Strawberry, (1) scoop",IHOP,Desserts,80,11,3.5
"Ice Cream, Vanilla, (1) scoop",IHOP,Desserts,90,10,5
"Iced Coffee, Mocha",IHOP,Coffee,200,44,1.5
"Iced Coffee, Original",IHOP,Coffee,150,32,1.5
"Iced Coffee, Vanilla",IHOP,Coffee,190,41,1.5
"Iced Tea, 10 fl oz",IHOP,Drinks,5,2,0
"Iced Tea, 12 fl oz (Kid’s Cup)",IHOP,Drinks,5,2,0
"Iced Tea, 16 fl oz",IHOP,Drinks,10,2,0
"International Crepe Passport, Fresh Fruit",IHOP,Breakfast,860,69,50
"International Crepe Passport, German",IHOP,Breakfast,930,40,69
"International Crepe Passport, Nutella®",IHOP,Breakfast,1100,83,71
"International Crepe Passport, Strawberry Banana Danish",IHOP,Breakfast,1000,68,67
Cheeseburger – Protein® Style (Bun replaced with Lettuce),In-N-Out Burger,Burgers,330,11,25
Cheeseburger w/Mustard & Ketchup Instead of Spread,In-N-Out Burger,Burgers,400,41,18
Cheeseburger w/Onion,In-N-Out Burger,Burgers,480,39,27
Chocolate Shake,In-N-Out Burger,Shakes,590,72,29
Double-Double® – Protein® Style (Bun replaced with Lettuce),In-N-Out Burger,Burgers,520,11,39
Double-Double® w/Mustard & Ketchup Instead of Spread,In-N-Out Burger,Burgers,590,41,32
Double-Double® w/Onion,In-N-Out Burger,Burgers,670,39,41
French Fries,In-N-Out Burger,French Fries,395,54,18
Hamburger – Protein® Style (Bun replaced with Lettuce),In-N-Out Burger,Burgers,240,11,17
Hamburger w/Mustard & Ketchup Instead of Spread,In-N-Out Burger,Burgers,310,41,10
Hamburger w/Onion,In-N-Out Burger,Burgers,390,39,19
Strawberry Shake,In-N-Out Burger,Shakes,590,81,27
Vanilla Shake,In-N-Out Burger,Shakes,580,67,31
Bacon Breakfast Jack®,Jack in the Box,Breakfast,310,30,14
Bacon Cheddar Potato Wedges,Jack in the Box,Sides,680,58,42
Bacon Ranch Dressing,Jack in the Box,Salads,260,3,26
Bacon Ultimate Cheeseburger™,Jack in the Box,Burgers,920,45,63
"Bacon, Egg & Cheese Biscuit",Jack in the Box,Breakfast,430,35,25
Beef Taco (1 Taco),Jack in the Box,Sides,190,17,11
Beef Taco (2 Tacos),Jack in the Box,Tacos,390,33,22
Big Cheeseburger,Jack in the Box,Burgers,570,43,34
Big Cheeseburger,Jack in the Box,Burgers,570,43,34
Breakfast Jack®,Jack in the Box,Breakfast,280,30,11
Breakfast Jack®,Jack in the Box,Kid's Meals,280,30,11
Breakfast Pita Pocket,Jack in the Box,Breakfast,450,32,23
Chicken Club Salad w/ Crispy Chicken Strips**,Jack in the Box,Salads,520,37,28
Chicken Club Salad w/ Grilled Chicken Strips**,Jack in the Box,Salads,370,13,20
Chicken Fajita Pita made w/ Whole Grain (no salsa),Jack in the Box,Chicken,320,33,11
Chicken Fajita Pita made w/ Whole Grain (no salsa),Jack in the Box,Chicken,320,33,11
Chicken Fajita Pita made w/ Whole Grain (w/ salsa),Jack in the Box,Chicken,330,35,11
Chicken Sandwich,Jack in the Box,Chicken,410,42,21
Chicken Sandwich,Jack in the Box,Sandwiches,410,42,21
Chicken Sandwich with Bacon,Jack in the Box,Chicken,470,42,25
Chicken Sandwich with Bacon,Jack in the Box,Sandwiches,470,42,25
"Chicken Strips, Crispy 2 pc.",Jack in the Box,Kid's Meals,280,26,12
"Chicken Strips, Crispy 4 pc.",Jack in the Box,Chicken,560,53,24
"Chicken Strips, Grilled 2 pc.",Jack in the Box,Kid's Meals,130,2,4
"Chicken Strips, Grilled 4 pc.",Jack in the Box,Chicken,250,5,7
Chicken Teriyaki Bowl,Jack in the Box,Chicken,580,106,5
Chicken Teriyaki Bowl,Jack in the Box,Chicken,690,133,6
Chiquita® Apple Bites with Caramel,Jack in the Box,Desserts,70,17,0
Chiquita® Apple Bites with Caramel,Jack in the Box,Sides,70,17,0
Chiquita® Apple Bites with Caramel,Jack in the Box,Kid's Meals,70,17,0
Chocolate Lowfat Milk Chug 1%,Jack in the Box,Drinks,180,30,2.5
Chocolate Overload™ Cake,Jack in the Box,Desserts,300,57,7
Creamy Southwest Dressing,Jack in the Box,Salads,220,3,22
Egg Roll 1 pc.,Jack in the Box,Sides,150,15,7
Egg Roll 3 pc.,Jack in the Box,Sides,440,46,22
Extreme Sausage® Sandwich,Jack in the Box,Breakfast,660,32,47
Fish and Chips (Seasonal) w/ large French Fries,Jack in the Box,Seafood,990,112,50
Fish and Chips (Seasonal) w/ medium French Fries,Jack in the Box,Seafood,830,90,43
Fish and Chips (Seasonal) w/ small French Fries,Jack in the Box,Seafood,710,74,37
Fish Sandwich (Seasonal),Jack in the Box,Sandwiches,650,61,37
"Flavored Iced Tea, Mango 24 fl oz.",Jack in the Box,Drinks,80,21,0
"Flavored Iced Tea, Peach 24 fl oz.",Jack in the Box,Drinks,80,20,0
"Flavored Iced Tea, Raspberry 24 fl oz.",Jack in the Box,Drinks,80,21,0
French Fries (Kid’s),Jack in the Box,Kid's Meals,230,30,10
"French Fries, large",Jack in the Box,French Fries,610,83,28
"French Fries, medium",Jack in the Box,French Fries,450,61,21
"French Fries, small",Jack in the Box,French Fries,330,45,15
French Toast Sticks 2 pc.,Jack in the Box,Kid's Meals,300,34,16
French Toast Sticks 4 pc.,Jack in the Box,Breakfast,600,68,33
Gourmet Seasoned Croutons,Jack in the Box,Salads,70,13,4.5
Grilled Breakfast Sandwich,Jack in the Box,Breakfast,620,53,29
Grilled Cheese Sandwich,Jack in the Box,Kid's Meals,330,34,16
Grilled Cheese Sandwich,Jack in the Box,Sandwiches,330,34,16
Grilled Chicken Salad**,Jack in the Box,Salads,250,15,10
Grilled Chicken Salad**,Jack in the Box,Salads,250,15,10
Grilled Chicken Strips w/ Teriyaki Dipping Sauce,Jack in the Box,Chicken,310,16,8
"Grilled Sandwich, Deli Trio",Jack in the Box,Sandwiches,620,54,29
"Grilled Sandwich, Turkey, Bacon & Cheddar",Jack in the Box,Sandwiches,660,53,31
Hamburger,Jack in the Box,Burgers,290,32,12
Hamburger,Jack in the Box,Kid's Meals,290,32,12
Hamburger Deluxe,Jack in the Box,Burgers,340,33,16
Hamburger Deluxe,Jack in the Box,Burgers,340,33,16
Hamburger Deluxe,Jack in the Box,Burgers,340,33,16
Hamburger Deluxe with Cheese,Jack in the Box,Burgers,420,34,23
Hamburger Deluxe with Cheese,Jack in the Box,Burgers,420,34,23
Hamburger with Cheese,Jack in the Box,Burgers,330,32,15
Hamburger with Cheese,Jack in the Box,Kid's Meals,330,32,15
Hashbrown Sticks 5 pc.,Jack in the Box,Breakfast,280,26,19
Hearty Breakfast Bowl,Jack in the Box,Breakfast,850,41,65
Homestyle Ranch Chicken Club,Jack in the Box,Sandwiches,730,65,35
"Iced Coffee, Caramel (regular) 24 fl oz.",Jack in the Box,Coffee,160,28,3
"Iced Coffee, Original (regular) 24 fl oz.",Jack in the Box,Coffee,170,29,3
"Iced Coffee, Vanilla (regular) 24 fl oz.",Jack in the Box,Coffee,170,30,3
Jack’s Spicy Chicken®,Jack in the Box,Sandwiches,530,60,21
Jack’s Spicy Chicken® w/ Cheese,Jack in the Box,Sandwiches,610,61,26
Jr. Bacon Cheeseburger,Jack in the Box,Burgers,400,32,22
Jr. Bacon Cheeseburger,Jack in the Box,Burgers,400,32,22
Jumbo Jack®,Jack in the Box,Burgers,500,45,27
Jumbo Jack®,Jack in the Box,Burgers,500,45,27
Jumbo Jack® with Cheese,Jack in the Box,Burgers,580,45,34
Jumbo Jack® with Cheese,Jack in the Box,Burgers,580,45,34
Kona Classic® Coffee (decaf) 12 fl oz.,Jack in the Box,Coffee,5,1,0
Kona Classic® Coffee (decaf) 16 fl oz.,Jack in the Box,Coffee,10,2,0
Kona Classic® Coffee (regular) 12 fl oz.,Jack in the Box,Coffee,5,1,0
Kona Classic® Coffee (regular) 16 fl oz.,Jack in the Box,Coffee,10,2,0
Lite Ranch Dressing,Jack in the Box,Salads,150,3,15
Low-Fat Balsamic Vinaigrette,Jack in the Box,Salads,35,5,1.5
Meaty Breakfast Burrito (no salsa),Jack in the Box,Breakfast,610,38,37
Meaty Breakfast Burrito (w/ salsa),Jack in the Box,Breakfast,620,40,37
Mini Churros 10 pc.,Jack in the Box,Desserts,690,84,37
Mini Churros 5 pc.,Jack in the Box,Desserts,350,42,18
Mozzarella Cheese Sticks 3 pc.,Jack in the Box,Sides,280,22,16
Mozzarella Cheese Sticks 6 pc.,Jack in the Box,Sides,560,43,33
New York Style Cheesecake,Jack in the Box,Desserts,310,32,17
Onion Rings,Jack in the Box,Sides,450,45,28
Reduced Fat Milk Chug 2%*,Jack in the Box,Drinks,120,12,4.5
Sausage Biscuit,Jack in the Box,Breakfast,460,35,30
Sausage Breakfast Jack®,Jack in the Box,Breakfast,440,31,27
Sausage Croissant,Jack in the Box,Breakfast,570,32,40
"Sausage, Egg & Cheese Biscuit",Jack in the Box,Breakfast,570,36,38
Seasoned Curly Fries (Kid’s),Jack in the Box,Kid's Meals,200,21,11
"Seasoned Curly Fries, large",Jack in the Box,French Fries,580,63,34
"Seasoned Curly Fries, medium",Jack in the Box,French Fries,430,46,25
"Seasoned Curly Fries, small",Jack in the Box,French Fries,280,30,16
"Shake, Chocolate w/ Whipped Topping 16 oz.",Jack in the Box,Shakes,800,101,38
"Shake, Chocolate w/ Whipped Topping 24 oz.",Jack in the Box,Shakes,1150,146,55
"Shake, Oreo® Cookie w/ Whipped Topping 16 oz.",Jack in the Box,Shakes,810,92,43
"Shake, Oreo® Cookie w/ Whipped Topping 24 oz.",Jack in the Box,Shakes,1170,134,61
"Shake, Strawberry w/ Whipped Topping 16 oz.",Jack in the Box,Shakes,780,95,38
"Shake, Strawberry w/ Whipped Topping 24 oz.",Jack in the Box,Shakes,1120,138,54
"Shake, Vanilla w/ Whipped Topping 16 oz.",Jack in the Box,Shakes,700,76,38
"Shake, Vanilla w/ Whipped Topping 24 oz.",Jack in the Box,Shakes,1000,109,54
Side Salad,Jack in the Box,Salads,20,4,0
Side Salad**,Jack in the Box,Salads,20,4,0
Side Salad**,Jack in the Box,Salads,20,4,0
Sirloin Cheeseburger,Jack in the Box,Burgers,900,52,60
Sirloin Cheeseburger with Bacon,Jack in the Box,Burgers,990,52,66
Sirloin Swiss & Grilled Onion Burger,Jack in the Box,Burgers,880,52,59
Sirloin Swiss & Grilled Onion Burger with Bacon,Jack in the Box,Burgers,970,52,65
"Smoothie, Mango 16 fl oz.",Jack in the Box,Shakes,290,72,0
"Smoothie, Mango 16 oz.",Jack in the Box,Shakes,290,72,0
"Smoothie, Mango 24 fl oz.",Jack in the Box,Shakes,450,114,0
"Smoothie, Strawberry 16 fl oz.",Jack in the Box,Shakes,270,67,0
"Smoothie, Strawberry 16 oz.",Jack in the Box,Shakes,270,67,0
"Smoothie, Strawberry 24 fl oz.",Jack in the Box,Shakes,400,99,0
"Smoothie, Strawberry Banana 16 fl oz.",Jack in the Box,Shakes,290,73,0
"Smoothie, Strawberry Banana 16 oz.",Jack in the Box,Shakes,290,73,0
"Smoothie, Strawberry Banana 24 fl oz.",Jack in the Box,Shakes,440,108,0
Sourdough Breakfast Sandwich,Jack in the Box,Breakfast,410,35,21
Sourdough Grilled Chicken Club,Jack in the Box,Sandwiches,540,38,26
Sourdough Jack®,Jack in the Box,Burgers,660,40,44
Sourdough Steak Melt,Jack in the Box,Burgers,650,38,38
Sourdough Ultimate Cheeseburger™,Jack in the Box,Burgers,870,38,63
Southwest Chicken Salad w/ Crispy Chicken Strips**,Jack in the Box,Salads,500,53,23
Southwest Chicken Salad w/ Grilled Chicken Strips**,Jack in the Box,Salads,350,29,15
Spicy Corn Sticks,Jack in the Box,Salads,140,18,7
Steak & Egg Burrito (no salsa),Jack in the Box,Breakfast,810,55,50
Steak & Egg Burrito (w/ salsa),Jack in the Box,Breakfast,820,56,50
Stuffed Jalapeños 3 pc.,Jack in the Box,Sides,220,21,12
Stuffed Jalapeños 7 pc.,Jack in the Box,Sides,510,49,29
Supreme Croissant,Jack in the Box,Breakfast,450,32,27
Ultimate Breakfast Sandwich,Jack in the Box,Breakfast,520,42,25
Ultimate Cheeseburger™,Jack in the Box,Burgers,830,44,57
#1 Pepe®,Jimmy Johns,Sandwiches,614.3,50.12,30.77
#10 Hunter’s Club®,Jimmy Johns,Sandwiches,807.3,66.67,34.77
#11 Country Club®,Jimmy Johns,Sandwiches,765.3,68.82,31.33
#12 Beach Club®,Jimmy Johns,Sandwiches,729.35,71.23,30.67
#13 Gourmet Veggie Club®,Jimmy Johns,Sandwiches,773.35,70.63,38.11
#14 Bootlegger Club®,Jimmy Johns,Sandwiches,684.3,67.27,24.53
#15 Club Tuna®,Jimmy Johns,Sandwiches,843.35,72.23,38.83
#16 Club Lulu®,Jimmy Johns,Sandwiches,755.3,67.27,33.33
#17 Ultimate Porker™,Jimmy Johns,Sandwiches,760.3,67.22,39.27
#2 Big John®,Jimmy Johns,Sandwiches,533.3,48.57,23.97
#3 Totally Tuna®,Jimmy Johns,Sandwiches,648.35,54.13,30.83
#4 Turkey Tom®,Jimmy Johns,Sandwiches,514.9,50.27,21.83
#4 Turkey Tom®,Jimmy Johns,Sandwiches,514.9,50.27,21.83
#5 Vito®,Jimmy Johns,Sandwiches,600.14,51.7,28.37
#6 Vegetarian,Jimmy Johns,Sandwiches,578.35,52.53,30.11
#7 Gourmet Smoked Ham Club,Jimmy Johns,Sandwiches,775.3,68.77,32.37
#8 Billy Club®,Jimmy Johns,Sandwiches,796.5,68.22,34.07
#9 Italian Night Club®,Jimmy Johns,Sandwiches,948.14,70.35,50.97
BBQ Jimmy Chips,Jimmy Johns,Sides,160,17,9
Chocolate Chunk Cookie,Jimmy Johns,Sides,420.73,62.35,17.76
Hunter’s Club® Unwich,Jimmy Johns,Sandwiches,470.1,3.92,34.88
Iced Tea,Jimmy Johns,Drinks,2.5,0.5,0
Iced Tea,Jimmy Johns,Drinks,4,0.8,0
J.J.B.L.T.®,Jimmy Johns,Sandwiches,634.3,48.57,35.17
Jalapeño Chips,Jimmy Johns,Sides,150,18,7
Lemonade,Jimmy Johns,Drinks,242.5,65,0
Lemonade,Jimmy Johns,Drinks,388,104,0
Light Lemonade,Jimmy Johns,Drinks,12.5,2.5,0
Light Lemonade,Jimmy Johns,Drinks,20,4,0
"Pickle, Spear",Jimmy Johns,Sides,5.5,1.1,0
"Pickle, Whole",Jimmy Johns,Sides,22,4.4,0
Raisin Oatmeal Cookie,Jimmy Johns,Sides,420.85,65.05,14.77
Raspberry Iced Tea,Jimmy Johns,Drinks,195,52.5,0
Raspberry Iced Tea,Jimmy Johns,Drinks,312,84,0
Regular Chips,Jimmy Johns,Sides,160,18,8
Sea Salt & Vinegar Chips,Jimmy Johns,Sides,140,16,8
Slim 1 Ham & cheese,Jimmy Johns,Sandwiches,505,65.55,9.6
Slim 2 Roast Beef,Jimmy Johns,Sandwiches,424,64,2.8
Slim 3 Tuna salad,Jimmy Johns,Sandwiches,722,67.8,30.5
Slim 4 Turkey breast,Jimmy Johns,Sandwiches,401,65.1,0.56
Slim 4 Turkey breast,Jimmy Johns,Sandwiches,401,65.1,0.56
"Slim 5 Salami, capicola, cheese",Jimmy Johns,Sandwiches,599,65.58,19.8
Slim 6 Double provolone,Jimmy Johns,Sandwiches,545,65,16
The J.J. Gargantuan®,Jimmy Johns,Sandwiches,988.14,53.85,54.33
The J.J. Gargantuan® Unwich,Jimmy Johns,Sandwiches,739.1,7.15,54.44
Thinny Chips,Jimmy Johns,Sides,130,19,5
Add Coconut Shrimp,Joe's Crab Shack,Sides,420,42,24
Add Fried Shrimp,Joe's Crab Shack,Sides,330,27,17
Add Snow Crab,Joe's Crab Shack,Sides,260,0,23
Apple Sauce,Joe's Crab Shack,Kid's Meals,90,24,0
Aruba Chicken Salad,Joe's Crab Shack,Salads,780,37,49
Aruba Shrimp Salad,Joe's Crab Shack,Salads,860,60,61
Bean Town Bake,Joe's Crab Shack,Seafood,1470,73,78
Big Cheese Cheesecake,Joe's Crab Shack,Desserts,980,85,64
Big Shrimp Platter,Joe's Crab Shack,Seafood,1490,144,84
Blackened Mahi Sandwich,Joe's Crab Shack,Sandwiches,850,38,53
Blackened Tilapia,Joe's Crab Shack,Seafood,1190,44,64
Broccoli Florets,Joe's Crab Shack,Sides,80,6,6
Bucket of Shrimp,Joe's Crab Shack,Appetizers,190,9,2.5
Bucket of Shrimp,Joe's Crab Shack,Appetizers,270,10,3.5
Caesar Salad,Joe's Crab Shack,Salads,450,18,37
Caesar Salad – Chicken,Joe's Crab Shack,Salads,670,18,46
Caesar Salad – Shrimp,Joe's Crab Shack,Salads,530,19,38
Caesar Side Salad,Joe's Crab Shack,Salads,220,8,18
"Calamari, Fried",Joe's Crab Shack,Appetizers,900,61,58
Captain’s Catch,Joe's Crab Shack,Kid's Meals,1060,78,70
Caribbean Feast,Joe's Crab Shack,Seafood,1280,105,59
Celery & Ranch,Joe's Crab Shack,Kid's Meals,150,6,13
Cheesy Mac,Joe's Crab Shack,Kid's Meals,260,35,9
Cheesy New Potatoes,Joe's Crab Shack,Sides,250,19,15
Chicken Chipotle Caesar,Joe's Crab Shack,Salads,760,42,46
Chicken Club Sandwich – Blackened,Joe's Crab Shack,Sandwiches,990,36,71
Chicken Club Sandwich – Grilled,Joe's Crab Shack,Sandwiches,790,36,49
Chicken Dippers,Joe's Crab Shack,Kid's Meals,590,23,33
Chipotle Bacon Cheeseburger,Joe's Crab Shack,Burgers,1010,47,68
Chocolate Shack Attack,Joe's Crab Shack,Desserts,1530,225,63
Chocolate Sundae,Joe's Crab Shack,Kid's Meals,340,50,14
Clam Chowder,Joe's Crab Shack,Appetizers,320,26,17
Classic Cobb Salad – Chicken,Joe's Crab Shack,Salads,790,38,46
Classic Cobb Salad – Shrimp,Joe's Crab Shack,Salads,650,39,39
Classic Cobb Salad – Snow,Joe's Crab Shack,Salads,630,38,38
Classic Sampler,Joe's Crab Shack,Appetizers,1460,90,103
Coconut Shrimp,Joe's Crab Shack,Seafood,1230,127,72
Coleslaw,Joe's Crab Shack,Sides,110,13,7
Corn on the Cob,Joe's Crab Shack,Kid's Meals,30,7,0
Crab Cake Chipotle Caesar,Joe's Crab Shack,Salads,970,52,72
Crab Cake Dinner,Joe's Crab Shack,Entrees,1470,82,109
Crab Cake Sandwich,Joe's Crab Shack,Sandwiches,810,40,61
Crab Daddy Feast – excluding side of butter,Joe's Crab Shack,Seafood,510,69,4
Crab Nachos,Joe's Crab Shack,Appetizers,2000,130,145
Crab Stuffed Mushrooms,Joe's Crab Shack,Appetizers,800,76,40
Crab Stuffed Shrimp,Joe's Crab Shack,Seafood,710,48,37
Crabby Apple Crumble,Joe's Crab Shack,Desserts,1400,227,51
Crawfish Half ‘n Half,Joe's Crab Shack,Entrees,860,72,47
Crazy Good Crab Dip,Joe's Crab Shack,Appetizers,1270,92,87
Crispy Shrimp,Joe's Crab Shack,Seafood,1060,100,58
Crunchy Catfish,Joe's Crab Shack,Seafood,1440,123,94
Diablo Mussels,Joe's Crab Shack,Appetizers,1060,89,54
Dipping Butter,Joe's Crab Shack,Seafood,400,0,44
Dirty Rice,Joe's Crab Shack,Sides,170,30,2.5
Double Dip,Joe's Crab Shack,Appetizers,1260,96,81
Dungeness Crab – excluding side of butter,Joe's Crab Shack,Seafood,480,69,3
Ear of Corn,Joe's Crab Shack,Sides,60,14,1
East Coast Platter,Joe's Crab Shack,Seafood,2110,143,144
Fire-Grilled,Joe's Crab Shack,Seafood,60,10,1.5
Fish & Chips,Joe's Crab Shack,Seafood,1430,99,92
Fish & Shrimp,Joe's Crab Shack,Seafood,1540,111,92
Fish Fingers,Joe's Crab Shack,Kid's Meals,600,23,46
Fisherman’s Platter,Joe's Crab Shack,Seafood,1970,137,129
French Fries,Joe's Crab Shack,Sides,370,47,19
French Fries,Joe's Crab Shack,Kid's Meals,300,38,15
Fried Oysters,Joe's Crab Shack,Appetizers,1060,104,64
Garlic Herb,Joe's Crab Shack,Seafood,5,0,0
Garlicky Mussels,Joe's Crab Shack,Appetizers,880,81,42
Get Stuffed Snapper,Joe's Crab Shack,Seafood,830,48,43
Great Balls of Fire,Joe's Crab Shack,Appetizers,970,75,66
Grilled Malibu Shrimp,Joe's Crab Shack,Seafood,540,55,19
Grilled Sunset Salmon,Joe's Crab Shack,Seafood,890,66,45
Homestyle Chicken Tenders,Joe's Crab Shack,Entrees,1450,93,81
House Side Salad,Joe's Crab Shack,Salads,120,10,7
Hush Puppies,Joe's Crab Shack,Sides,700,94,34
Joe’s Classic Steampot,Joe's Crab Shack,Seafood,1210,70,75
Joe’s Classic Steampot For 2 (Nutritionals for 1 serving),Joe's Crab Shack,Seafood,1210,70,75
Joe’s Famous BBQ,Joe's Crab Shack,Seafood,50,9,0.5
Joe’s Steak Deal,Joe's Crab Shack,Entrees,710,53,32
Key Lime Wave,Joe's Crab Shack,Desserts,1230,162,55
Kid’s Snow Crab,Joe's Crab Shack,Kid's Meals,90,7,1
King Crab – excluding side of butter,Joe's Crab Shack,Seafood,430,68,3
Lobster Daddy Feast – excluding side of butter,Joe's Crab Shack,Seafood,580,69,4
Maui Mahi,Joe's Crab Shack,Seafood,680,49,28
Mini Beach Burgers,Joe's Crab Shack,Kid's Meals,760,68,41
Mini Steampot,Joe's Crab Shack,Kid's Meals,390,35,15
Mozzarella Sticks,Joe's Crab Shack,Appetizers,710,68,36
New England Clam Chowder,Joe's Crab Shack,Appetizers,250,22,13
Old Bay Steampot,Joe's Crab Shack,Seafood,1200,72,74
Onion Strings,Joe's Crab Shack,Sides,470,61,23
Paint a Crab,Joe's Crab Shack,Kid's Meals,350,75,6
Pan Fried Cheesy Chicken,Joe's Crab Shack,Entrees,1590,110,100
Pasta-laya,Joe's Crab Shack,Entrees,1820,161,94
Pizza,Joe's Crab Shack,Kid's Meals,450,61,15
Popcorn Shrimp,Joe's Crab Shack,Seafood,990,98,54
Ragin’ Cajun,Joe's Crab Shack,Seafood,1590,89,107
Ribeye,Joe's Crab Shack,Entrees,1150,26,82
Rice,Joe's Crab Shack,Kid's Meals,200,36,4
Rockin Popcorn Shrimp,Joe's Crab Shack,Kid's Meals,470,19,39
